ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,level,description,Code Group,Code,Mapping ID,Full Code,NACE Rev 1.1 Code,NACE Rev 1.1 desc,Level 0 Group,id,NACE rev 1 Source,NACE Rev 2 Target,Updates
710862d1-b024-4c85-8c02-e0b810f77fd8,Layer,,NACE Rev. 2 (2007) - EU,,,,,,,,0,Rev.2 2007,NACE Rev 2,,,,,,,,,,
ee6b3574-5cc4-4dc3-a929-34fb59f043e1,Object,710862d1-b024-4c85-8c02-e0b810f77fd8,"AGRICULTURE, FORESTRY AND FISHING",,,,,,,,1,"This section includes the exploitation of vegetal and animal natural resources, comprising the activities of growing of crops, raising and breeding of animals, harvesting of timber and other plants, animals or animal products from a farm or their natural habitats.",NACE Rev 2,A,A,A,N/A,N/A,,,,,
8b704145-82cc-4ea8-8010-adb9961b5311,Group,ee6b3574-5cc4-4dc3-a929-34fb59f043e1,"Crop and animal production, hunting and related service activities",,,,,,,,2,"This division includes two basic activities, namely the production of crop products and production of animal products, covering also the forms of organic agriculture, the growing of genetically modified crops and the raising of genetically modified animals. This division includes growing of crops in open fields as well in greenhouses.
 
Group 01.5 (Mixed farming) breaks with the usual principles for identifying main activity. It accepts that many agricultural holdings have reasonably balanced crop and animal production, and that it would be arbitrary to classify them in one category or the other.",NACE Rev 2,01,1,A01,N/A,N/A,A,,,,
2f093365-88b7-4a3c-bb64-2e6bf03752ee,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Growing of non-perennial crops,,,,,,,,3,,NACE Rev 2,01.1,1.1,A01.1,N/A,N/A,A,,,,
e9467626-0049-41e8-8153-4c35e6812409,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,"Growing of cereals (except rice), leguminous crops and oil seeds","0a65063a-30a1-499b-b43d-1d1cf9b975bd,9f97d4d0-3337-4344-99c8-423248f0dc97",,,,,,,4,,NACE Rev 2,01.11,1.11,A01.11,1.11,Growing of cereals and other crops n.e.c.,A,,,,
eaeea58d-33e6-4fcc-a9f0-84f0bb26b772,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,Growing of rice,0a65063a-30a1-499b-b43d-1d1cf9b975bd,,,,,,,4,,NACE Rev 2,01.12,1.12,A01.12,1.11,Growing of cereals and other crops n.e.c.,A,,,,
86b6deb5-132c-4713-a66f-896ea6794b3c,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,"Growing of vegetables and melons, roots and tubers","0a65063a-30a1-499b-b43d-1d1cf9b975bd,9f97d4d0-3337-4344-99c8-423248f0dc97",,,,,,,4,,NACE Rev 2,01.13,1.13,A01.13,1.11,Growing of cereals and other crops n.e.c.,A,,,,
3dbed860-b84a-497e-bc81-d7ed4977dde5,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,Growing of sugar cane,0a65063a-30a1-499b-b43d-1d1cf9b975bd,,,,,,,4,,NACE Rev 2,01.14,1.14,A01.14,1.11,Growing of cereals and other crops n.e.c.,A,,,,
12b42374-0432-4da7-a3b0-6cc133beb054,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,Growing of tobacco,0a65063a-30a1-499b-b43d-1d1cf9b975bd,,,,,,,4,,NACE Rev 2,01.15,1.15,A01.15,1.11,Growing of cereals and other crops n.e.c.,A,,,,
2ea29920-718c-4990-bc71-0c481df1cc77,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,Growing of fibre crops,0a65063a-30a1-499b-b43d-1d1cf9b975bd,,,,,,,4,,NACE Rev 2,01.16,1.16,A01.16,1.11,Growing of cereals and other crops n.e.c.,A,,,,
abc5b9d4-0be3-486f-8a8f-09775d3aea5f,Attribute,2f093365-88b7-4a3c-bb64-2e6bf03752ee,Growing of other non-perennial crops,"0a65063a-30a1-499b-b43d-1d1cf9b975bd,9f97d4d0-3337-4344-99c8-423248f0dc97",,,,,,,4,,NACE Rev 2,01.19,1.19,A01.19,1.11,Growing of cereals and other crops n.e.c.,A,,,,
46a116b9-30b1-4ad4-9d26-c40cd46ee830,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Growing of perennial crops,,,,,,,,3,,NACE Rev 2,01.2,1.2,A01.2,N/A,N/A,A,,,,
7cfa9a98-5ead-47f4-af73-840b2e24df09,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of grapes,897428ed-6202-426c-914a-a93be23013c1,,,,,,,4,,NACE Rev 2,01.21,1.21,A01.21,1.13,"Growing of fruit, nuts, beverage and spice crops",A,,,,
a90295b2-8763-43e3-98c2-6767fe52338f,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of tropical and subtropical fruits,897428ed-6202-426c-914a-a93be23013c1,,,,,,,4,,NACE Rev 2,01.22,1.22,A01.22,1.13,"Growing of fruit, nuts, beverage and spice crops",A,,,,
126b5b63-2635-4dc0-8c72-53bbdb4a163e,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of citrus fruits,897428ed-6202-426c-914a-a93be23013c1,,,,,,,4,,NACE Rev 2,01.23,1.23,A01.23,1.13,"Growing of fruit, nuts, beverage and spice crops",A,,,,
c5617273-21e8-4263-af16-80fb6f51dc65,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of pome fruits and stone fruits,897428ed-6202-426c-914a-a93be23013c1,,,,,,,4,,NACE Rev 2,01.24,1.24,A01.24,1.13,"Growing of fruit, nuts, beverage and spice crops",A,,,,
b0d22707-3512-4226-b8a2-2b544eea18d4,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of other tree and bush fruits and nuts,"9f97d4d0-3337-4344-99c8-423248f0dc97,897428ed-6202-426c-914a-a93be23013c1",,,,,,,4,,NACE Rev 2,01.25,1.25,A01.25,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
9d3a12d1-65fe-4e40-afa4-8c07094f5d06,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of oleaginous fruits,"0a65063a-30a1-499b-b43d-1d1cf9b975bd,897428ed-6202-426c-914a-a93be23013c1",,,,,,,4,,NACE Rev 2,01.26,1.26,A01.26,1.11,Growing of cereals and other crops n.e.c.,A,,,,
e70df3f1-3339-40b6-88f7-a5bf18405a39,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of beverage crops,897428ed-6202-426c-914a-a93be23013c1,,,,,,,4,,NACE Rev 2,01.27,1.27,A01.27,1.13,"Growing of fruit, nuts, beverage and spice crops",A,,,,
9b027cb1-5e16-4215-a6cb-fe1b3e0b06a0,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,"Growing of spices, aromatic, drug and pharmaceutical crops","0a65063a-30a1-499b-b43d-1d1cf9b975bd,9f97d4d0-3337-4344-99c8-423248f0dc97,897428ed-6202-426c-914a-a93be23013c1",,,,,,,4,,NACE Rev 2,01.28,1.28,A01.28,1.11,Growing of cereals and other crops n.e.c.,A,,,,
35a2b198-86de-4d80-8f5d-04fb31e12c08,Attribute,46a116b9-30b1-4ad4-9d26-c40cd46ee830,Growing of other perennial crops,"0a65063a-30a1-499b-b43d-1d1cf9b975bd,b51ca408-abe8-4b79-99f6-f61d70cb4ad3",,,,,,,4,,NACE Rev 2,01.29,1.29,A01.29,1.11,Growing of cereals and other crops n.e.c.,A,,,,
a76d2757-5b32-4c76-b87b-026266a47c0c,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Plant propagation,9f97d4d0-3337-4344-99c8-423248f0dc97,,,,,,,3,,NACE Rev 2,01.3,1.3,A01.3,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
31421880-740f-4fb7-bee7-06c9279640b8,Attribute,a76d2757-5b32-4c76-b87b-026266a47c0c,Plant propagation,,,,,,,,4,,NACE Rev 2,01.30,1.3,A01.30,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
b68649e0-3a18-4992-83d1-fd469b817dd8,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Animal production,,,,,,,,3,,NACE Rev 2,01.4,1.4,A01.4,N/A,N/A,A,,,,
5e1b4f69-a685-4ce3-9021-bdb29ed56975,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of dairy cattle,e66b9fce-d8bb-441a-af4b-fadc5987ccbe,,,,,,,4,,NACE Rev 2,01.41,1.41,A01.41,1.21,"Farming of cattle, dairy farming",A,,,,
2b80fb37-9dfc-4e61-b5fa-837d2f618064,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of other cattle and buffaloes,e66b9fce-d8bb-441a-af4b-fadc5987ccbe,,,,,,,4,,NACE Rev 2,01.42,1.42,A01.42,1.21,"Farming of cattle, dairy farming",A,,,,
9da251c3-0259-4734-bf9f-ac51006a2481,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of horses and other equines,2e7efda6-0fa0-46cb-a921-762b44b88378,,,,,,,4,,NACE Rev 2,01.43,1.43,A01.43,1.22,"Farming of sheep, goats, horses, asses, mules and hinnies",A,,,,
e2caef0b-0b88-4ff7-bc78-eaaf1f336051,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of camels and camelids,4ccc71fb-29b5-4b97-a9c6-2ebae25f952c,,,,,,,4,,NACE Rev 2,01.44,1.44,A01.44,1.25,Other farming of animals,A,,,,
d8bcf56a-3239-4842-94d1-aa6010fb949a,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of sheep and goats,2e7efda6-0fa0-46cb-a921-762b44b88378,,,,,,,4,,NACE Rev 2,01.45,1.45,A01.45,1.22,"Farming of sheep, goats, horses, asses, mules and hinnies",A,,,,
31177b9c-710e-4860-a26d-e361ed6ddd0a,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of swine/pigs,6038f2f8-e339-47c9-a29f-deb02c199a6b,,,,,,,4,,NACE Rev 2,01.46,1.46,A01.46,1.23,Farming of swine,A,,,,
1c68777e-641e-454c-aaca-569c289b6740,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of poultry,02d81cf5-850a-4d8c-b65e-cc09d920e5c9,,,,,,,4,,NACE Rev 2,01.47,1.47,A01.47,1.24,Farming of poultry,A,,,,
717680b3-23bc-4fb6-a988-21247a39f040,Attribute,b68649e0-3a18-4992-83d1-fd469b817dd8,Raising of other animals,"2e7efda6-0fa0-46cb-a921-762b44b88378,4ccc71fb-29b5-4b97-a9c6-2ebae25f952c",,,,,,,4,,NACE Rev 2,01.49,1.49,A01.49,1.22,"Farming of sheep, goats, horses, asses, mules and hinnies",A,,,,
fb17b7ad-59b0-489d-927e-d9c35317e633,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Mixed farming,d4af5c69-34c2-44fa-9bdd-6550aefdbed3,,,,,,,3,,NACE Rev 2,01.5,1.5,A01.5,1.3,Growing of crops combined with farming of animals (mixed farming),A,,,,
84c1a461-7f25-4fdf-bb73-5e2bbb0d6284,Attribute,fb17b7ad-59b0-489d-927e-d9c35317e633,Mixed farming,,,,,,,,4,,NACE Rev 2,01.50,1.5,A01.50,1.3,Growing of crops combined with farming of animals (mixed farming),A,,,,
6a2a8a6c-d70e-4f3b-8038-2a3b161e2fd2,Group,8b704145-82cc-4ea8-8010-adb9961b5311,Support activities to agriculture and post-harvest crop activities,,,,,,,,3,,NACE Rev 2,01.6,1.6,A01.6,N/A,N/A,A,,,,
72966e80-dec7-4c81-8f7f-eb251b687627,Attribute,6a2a8a6c-d70e-4f3b-8038-2a3b161e2fd2,Support activities for crop production,d5bdef0e-9183-426c-b27e-72453e026f3b,,,,,,,4,,NACE Rev 2,01.61,1.61,A01.61,1.41,Agricultural service activities; landscape gardening,A,,,,
2955e0b7-373d-4249-9dd2-22fdf5b180aa,Attribute,6a2a8a6c-d70e-4f3b-8038-2a3b161e2fd2,Support activities for animal production,"317325fa-c080-43a1-bc68-e054d40cc235,9f4f94d0-b57a-4a71-aa69-1e7c045eaa38",,,,,,,4,,NACE Rev 2,01.62,1.62,A01.62,1.42,"Animal husbandry service activities, except veterinary activities",A,,,,
6ee778b9-c0d4-44f8-8203-ba6b449ecffc,Attribute,6a2a8a6c-d70e-4f3b-8038-2a3b161e2fd2,Post-harvest crop activities,"0a65063a-30a1-499b-b43d-1d1cf9b975bd,897428ed-6202-426c-914a-a93be23013c1,d5bdef0e-9183-426c-b27e-72453e026f3b",,,,,,,4,,NACE Rev 2,01.63,1.63,A01.63,1.11,Growing of cereals and other crops n.e.c.,A,,,,
ba319c3d-790f-4aab-8a4c-2aa8372b139f,Attribute,6a2a8a6c-d70e-4f3b-8038-2a3b161e2fd2,Seed processing for propagation,"0a65063a-30a1-499b-b43d-1d1cf9b975bd,9f97d4d0-3337-4344-99c8-423248f0dc97,897428ed-6202-426c-914a-a93be23013c1,d5bdef0e-9183-426c-b27e-72453e026f3b",,,,,,,4,,NACE Rev 2,01.64,1.64,A01.64,1.11,Growing of cereals and other crops n.e.c.,A,,,,
333e3175-1ae8-42c1-b292-b6ce6b77f69d,Group,8b704145-82cc-4ea8-8010-adb9961b5311,"Hunting, trapping and related service activities",0880a089-6c9e-4318-8cf4-dc46deac6d72,,,,,,,3,,NACE Rev 2,01.7,1.7,A01.7,1.5,"Hunting, trapping and game propagation, including related service activities",A,,,,
be6152aa-5617-4286-bd04-b92f22888315,Attribute,333e3175-1ae8-42c1-b292-b6ce6b77f69d,"Hunting, trapping and related service activities",,,,,,,,4,,NACE Rev 2,01.70,1.7,A01.70,1.5,"Hunting, trapping and game propagation, including related service activities",A,,,,
00a5e171-9241-4a2c-9ede-4d41c51caa20,Group,ee6b3574-5cc4-4dc3-a929-34fb59f043e1,Forestry and logging,,,,,,,,2,"This division includes the production of roundwood as well as the extraction and gathering of wild growing non-wood forest products. Besides the production of timber, forestry activities result in products that undergo little processing, such as firewood, charcoal and roundwood used in an unprocessed form (e.g. pit-props, pulpwood etc.). These activities can be carried out in natural or planted forests.",NACE Rev 2,02,2,A02,N/A,N/A,A,,,,
8542c2a4-efcd-4bee-8ebe-3f8ac08890d9,Group,00a5e171-9241-4a2c-9ede-4d41c51caa20,Silviculture and other forestry activities,"9f97d4d0-3337-4344-99c8-423248f0dc97,b51ca408-abe8-4b79-99f6-f61d70cb4ad3",,,,,,,3,,NACE Rev 2,02.1,2.1,A02.1,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
8972b430-7509-4918-8945-931732c19d4f,Attribute,8542c2a4-efcd-4bee-8ebe-3f8ac08890d9,Silviculture and other forestry activities,,,,,,,,4,,NACE Rev 2,02.10,2.1,A02.10,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
9659ab2d-c067-4e4a-9dc0-60ea66c0e2d6,Group,00a5e171-9241-4a2c-9ede-4d41c51caa20,Logging,b51ca408-abe8-4b79-99f6-f61d70cb4ad3,,,,,,,3,,NACE Rev 2,02.2,2.2,A02.2,2.01,Forestry and logging,A,,,,
db88df85-7663-4d67-b504-2ef4099ed0fc,Attribute,9659ab2d-c067-4e4a-9dc0-60ea66c0e2d6,Logging,,,,,,,,4,,NACE Rev 2,02.20,2.2,A02.20,2.01,Forestry and logging,A,,,,
9ff24553-395a-42f0-9819-92a693415867,Group,00a5e171-9241-4a2c-9ede-4d41c51caa20,Gathering of wild growing non-wood products,"9f97d4d0-3337-4344-99c8-423248f0dc97,897428ed-6202-426c-914a-a93be23013c1,b51ca408-abe8-4b79-99f6-f61d70cb4ad3",,,,,,,3,,NACE Rev 2,02.3,2.3,A02.3,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
54525b48-a3c1-4787-81c7-182f66149353,Attribute,9ff24553-395a-42f0-9819-92a693415867,Gathering of wild growing non-wood products,,,,,,,,4,,NACE Rev 2,02.30,2.3,A02.30,1.12,"Growing of vegetables, horticultural specialities and nursery products",A,,,,
3f81009b-d335-4ca8-9358-67c10d51dbba,Group,00a5e171-9241-4a2c-9ede-4d41c51caa20,Support services to forestry,"5864dbfb-07ac-458c-90ae-02f748c6b412,dd81f786-9e2b-4d3f-84ae-f462fb547b10",,,,,,,3,,NACE Rev 2,02.4,2.4,A02.4,2.02,Forestry and logging related service activities,A,,,,
5c31d531-59ae-47c9-8762-42f6994b641c,Attribute,3f81009b-d335-4ca8-9358-67c10d51dbba,Support services to forestry,,,,,,,,4,,NACE Rev 2,02.40,2.4,A02.40,2.02,Forestry and logging related service activities,A,,,,
738f0b89-e758-46c9-8a4a-061e78221df4,Group,ee6b3574-5cc4-4dc3-a929-34fb59f043e1,Fishing and aquaculture,,,,,,,,2,"This division includes capture fishery and aquaculture, covering the use of fishery resources from marine, brackish or freshwater environments, with the goal of capturing or gathering fish, crustaceans, molluscs and other marine organisms and products (e.g. aquatic plants, pearls, sponges etc).",NACE Rev 2,03,3,A03,N/A,N/A,A,,,,
fb06dc61-55c2-4b9f-ad65-6b67226673d4,Group,738f0b89-e758-46c9-8a4a-061e78221df4,Fishing,,,,,,,,3,,NACE Rev 2,03.1,3.1,A03.1,N/A,N/A,A,,,,
a8bcf7b4-4ffd-49fe-bb7a-3ecfffecabf9,Attribute,fb06dc61-55c2-4b9f-ad65-6b67226673d4,Marine fishing,62950c0e-7657-46eb-a0ad-eeb61697954b,,,,,,,4,,NACE Rev 2,03.11,3.11,A03.11,5.01,Fishing,A,,,,
646f4363-9cce-495d-bec3-eb71526354db,Attribute,fb06dc61-55c2-4b9f-ad65-6b67226673d4,Freshwater fishing,62950c0e-7657-46eb-a0ad-eeb61697954b,,,,,,,4,,NACE Rev 2,03.12,3.12,A03.12,5.01,Fishing,A,,,,
9d1d9503-c469-4805-aca4-d813bf11a0fc,Group,738f0b89-e758-46c9-8a4a-061e78221df4,Aquaculture,,,,,,,,3,,NACE Rev 2,03.2,3.2,A03.2,N/A,N/A,A,,,,
16776402-d2ac-4840-9b81-e00a2ec547dd,Attribute,9d1d9503-c469-4805-aca4-d813bf11a0fc,Marine aquaculture,9c71d4ab-b849-4bdf-b533-73058c4737ba,,,,,,,4,,NACE Rev 2,03.21,3.21,A03.21,5.02,Fish farming,A,,,,
9cb14570-2719-403b-9bd6-993a7c4884dd,Attribute,9d1d9503-c469-4805-aca4-d813bf11a0fc,Freshwater aquaculture,"4ccc71fb-29b5-4b97-a9c6-2ebae25f952c,9c71d4ab-b849-4bdf-b533-73058c4737ba",,,,,,,4,,NACE Rev 2,03.22,3.22,A03.22,1.25,Other farming of animals,A,,,,
f37d246b-d9d9-4d14-b89a-80df80d6cde2,Object,710862d1-b024-4c85-8c02-e0b810f77fd8,MINING AND QUARRYING,,,,,,,,1,"Mining and quarrying include the extraction of minerals occurring naturally as solids (coal and ores), liquids (petroleum) or gases (natural gas). Extraction can be achieved by different methods such as underground or surface mining, well operation, seabed mining etc.

This section includes supplementary activities aimed at preparing the crude materials for marketing, for example, crushing, grinding, cleaning, drying, sorting, concentrating ores, liquefaction of natural gas and agglomeration of solid fuels. These operations are often accomplished by the units that extracted the resource and/or others located nearby.

Mining activities are classified into divisions, groups and classes on the basis of the principal mineral produced. Divisions 05, 06 are concerned with mining and quarrying of fossil fuels (coal, lignite, petroleum, gas); divisions 07, 08 concern metal ores, various minerals and quarry products. 

Some of the technical operations of this section, particularly related to the extraction of hydrocarbons, may also be carried out for third parties by specialised units as an industrial service which is reflected in division 09.",NACE Rev 2,B,B,B,N/A,N/A,,,,,
e6b9dbfe-f8cd-46cb-b28d-51f5b8061b77,Group,f37d246b-d9d9-4d14-b89a-80df80d6cde2,Mining of coal and lignite,,,,,,,,2,"This division includes the extraction of solid mineral fuels through underground or open-cast mining and includes operations (e.g. grading, cleaning, compressing and other steps necessary for transportation etc.) leading to a marketable product.",NACE Rev 2,05,5,B05,N/A,N/A,B,,,,
da318327-0924-40ff-8899-3542db47d540,Group,e6b9dbfe-f8cd-46cb-b28d-51f5b8061b77,Mining of hard coal,663094d3-6919-4c1c-a614-b5ad348beb90,,,,,,,3,,NACE Rev 2,05.1,5.1,B05.1,10.1,Mining and agglomeration of hard coal,B,,,,
2fa19149-843a-401e-92db-894b670f3711,Attribute,da318327-0924-40ff-8899-3542db47d540,Mining of hard coal,,,,,,,,4,,NACE Rev 2,05.10,5.1,B05.10,10.1,Mining and agglomeration of hard coal,B,,,,
99568725-5a42-4e22-bcfb-05be8675f1da,Group,e6b9dbfe-f8cd-46cb-b28d-51f5b8061b77,Mining of lignite,c5b2fc5e-c192-4dd7-9719-7973e37e03c4,,,,,,,3,,NACE Rev 2,05.2,5.2,B05.2,10.2,Mining and agglomeration of lignite,B,,,,
57df5186-4e41-45fc-a5d7-2d05d3cefe8c,Attribute,99568725-5a42-4e22-bcfb-05be8675f1da,Mining of lignite,,,,,,,,4,,NACE Rev 2,05.20,5.2,B05.20,10.2,Mining and agglomeration of lignite,B,,,,
43f32f4c-153d-4513-8149-85fc956f359f,Group,f37d246b-d9d9-4d14-b89a-80df80d6cde2,Extraction of crude petroleum and natural gas,,,,,,,,2,"This division includes the production of crude petroleum, the mining and extraction of oil from oil shale and oil sands and the production of natural gas and recovery of hydrocarbon liquids. This division includes the activities of operating and/or developing oil and gas field properties. Such activities may include drilling, completing and equipping wells; operating separators, emulsion breakers, desalting equipment and field gathering lines for crude petroleum; and all other activities in the preparation of oil and gas up to the point of shipment from the producing property.",NACE Rev 2,06,6,B06,N/A,N/A,B,,,,
47b3cb3a-ecee-46d5-ab95-6221ffb9a5bc,Group,43f32f4c-153d-4513-8149-85fc956f359f,Extraction of crude petroleum,84b604c7-b1d1-4e87-ba8c-58d5d59ae0b8,,,,,,,3,,NACE Rev 2,06.1,6.1,B06.1,11.1,Extraction of crude petroleum and natural gas,B,,,,
